fish_id,fish_name,weight_kg,length_cm,catch_date,province,fishing_method,freshness_score,category_id,location_id,fisher_id,category_name,habitat,avg_price_per_kg,location_name,latitude,longitude,water_depth_m,temperature_celsius,salinity_ppt,fisher_name,experience_years,boat_type,boat_capacity_kg,home_port,license_number
1286,Snapper,14.08,22.3,9/16/2023,Papua,Long Line,5.0,5,16,373,Anadromous Fish,Sea/Freshwater,200000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_373,17,Trawler,3409,Papua,LIC323012
1287,Flounder,48.21,156.7,12/20/2023,Bali,Hand Line,7.0,3,9,388,Reef Fish,Coral Reef,150000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_388,28,Fishing Vessel,3150,Jawa Tengah,LIC324740
1288,Trout,34.63,72.1,7/20/2023,Kalimantan Selatan,Trawling,8.0,5,14,17,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_017,12,Trawler,2215,Bali,LIC230173
1289,Yellowtail,8.12,39.0,12/15/2023,Kalimantan Selatan,Trawling,2.0,5,17,356,Anadromous Fish,Sea/Freshwater,200000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_356,22,Fishing Vessel,3905,Jawa Barat,LIC541887
1290,Mahi-mahi,49.2,39.0,9/19/2023,Lampung,Long Line,5.0,5,4,494,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_494,26,Traditional Boat,3686,Maluku,LIC294062
1291,Sole,2.83,131.6,7/24/2023,Bali,Gill Net,6.0,4,2,91,Freshwater Fish,Rivers/Lakes,45000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_091,37,Trawler,3230,Kalimantan Selatan,LIC603576
1292,Anchovy,12.7,180.2,10/8/2023,Papua,Trap,6.0,1,11,200,Pelagic Fish,Open Ocean,85000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_200,35,Traditional Boat,3685,Maluku,LIC706676
1293,Sardine,44.43,112.9,6/28/2023,Jawa Barat,Long Line,6.0,2,12,299,Demersal Fish,Sea Bottom,120000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_299,19,Trawler,2637,Sumatera Utara,LIC422356
1294,Catfish,8.66,115.6,10/17/2023,Jawa Tengah,Gill Net,2.0,2,5,234,Demersal Fish,Sea Bottom,120000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_234,35,Traditional Boat,4666,Maluku,LIC883736
1295,Flounder,14.43,113.4,12/28/2023,Bali,Trawling,4.0,2,17,348,Demersal Fish,Sea Bottom,120000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_348,15,Trawler,2955,Sumatera Utara,LIC275479
1296,Yellowtail,28.46,70.6,4/10/2023,Papua,Trawling,6.0,3,19,473,Reef Fish,Coral Reef,150000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_473,1,Traditional Boat,4790,Sulawesi Selatan,LIC961355
1297,Halibut,39.91,46.2,8/9/2023,Sumatera Utara,Gill Net,1.0,3,13,323,Reef Fish,Coral Reef,150000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_323,5,Motor Boat,946,Maluku,LIC816628
1298,Tuna,7.33,77.8,8/14/2023,Papua,Long Line,5.0,2,14,47,Demersal Fish,Sea Bottom,120000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_047,33,Motor Boat,4953,Sulawesi Selatan,LIC107258
1299,Pomfret,40.38,71.4,5/2/2023,Jawa Tengah,Gill Net,6.0,3,2,52,Reef Fish,Coral Reef,150000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_052,35,Trawler,2922,Lampung,LIC112138
1300,Amberjack,12.33,143.7,10/5/2023,Jawa Timur,Trap,7.0,3,6,374,Reef Fish,Coral Reef,150000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_374,1,Motor Boat,3983,Jawa Barat,LIC939692
1301,Mackerel,44.16,22.8,12/25/2023,Jawa Barat,Trawling,8.0,1,17,200,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_200,35,Traditional Boat,3685,Maluku,LIC706676
1302,Pomfret,20.16,119.9,5/18/2023,Papua,Gill Net,1.0,2,12,57,Demersal Fish,Sea Bottom,120000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_057,35,Traditional Boat,3254,Sumatera Utara,LIC678664
1303,Trout,33.45,51.7,4/5/2023,Bali,Trap,8.0,1,17,448,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_448,7,Motor Boat,4735,Lampung,LIC326102
1304,Barramundi,14.01,165.0,10/30/2023,Papua,Trawling,7.0,3,17,84,Reef Fish,Coral Reef,150000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_084,36,Traditional Boat,1446,Papua,LIC829632
1305,Cod,15.02,49.4,3/3/2023,Kalimantan Selatan,Long Line,4.0,5,13,258,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_258,16,Traditional Boat,4902,Sumatera Utara,LIC916427
1306,Yellowtail,6.44,41.0,10/18/2023,Jawa Barat,Trawling,6.0,5,7,286,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_286,32,Trawler,1798,Sumatera Utara,LIC796998
1307,Amberjack,20.82,23.4,7/29/2023,Lampung,Long Line,2.0,2,14,378,Demersal Fish,Sea Bottom,120000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_378,22,Motor Boat,4261,Jawa Barat,LIC431888
1308,Carp,15.13,156.4,2/25/2023,Bali,Hand Line,2.0,2,14,482,Demersal Fish,Sea Bottom,120000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_482,37,Fishing Vessel,366,Bali,LIC371878
1309,Carp,1.1,109.6,7/25/2023,Sulawesi Selatan,Hand Line,2.0,2,10,158,Demersal Fish,Sea Bottom,120000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_158,8,Trawler,4601,Sulawesi Selatan,LIC156536
1310,Tilapia,43.26,126.4,2/16/2023,Jawa Timur,Gill Net,5.0,3,8,316,Reef Fish,Coral Reef,150000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_316,35,Fishing Vessel,4348,Lampung,LIC418280
1311,Amberjack,15.83,114.6,6/29/2023,Bali,Gill Net,1.0,4,18,305,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_305,20,Fishing Vessel,3785,Sumatera Utara,LIC933027
1312,Yellowtail,39.11,84.4,2/28/2023,Lampung,Gill Net,2.0,4,12,209,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_209,27,Fishing Vessel,4546,Sulawesi Selatan,LIC291418
1313,Tuna,13.55,150.3,6/10/2023,Bali,Hand Line,9.0,4,6,376,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_376,5,Fishing Vessel,1564,Lampung,LIC910385
1314,Mackerel,37.8,132.0,6/5/2023,Bali,Purse Seine,5.0,4,4,32,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_032,37,Trawler,4532,Sumatera Utara,LIC189487
1315,Anchovy,31.28,58.8,10/3/2023,Sulawesi Selatan,Trawling,6.0,3,6,353,Reef Fish,Coral Reef,150000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_353,17,Trawler,4801,Sulawesi Selatan,LIC116009
1316,Carp,17.3,157.8,1/4/2023,Jawa Timur,Hand Line,10.0,5,10,263,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_263,18,Traditional Boat,3925,Sumatera Utara,LIC389495
1317,Mahi-mahi,39.6,92.2,6/25/2023,Jawa Tengah,Gill Net,3.0,5,3,126,Anadromous Fish,Sea/Freshwater,200000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_126,21,Trawler,4512,Maluku,LIC625589
1318,Mahi-mahi,19.01,50.9,4/14/2023,Kalimantan Selatan,Purse Seine,7.0,2,5,314,Demersal Fish,Sea Bottom,120000,Laut Sulawesi Zone E,1.763838,111.580859,424,25.9,32.6,Nelayan_314,32,Trawler,4186,Jawa Tengah,LIC889188
1319,Sole,11.72,162.2,12/22/2023,Jawa Barat,Gill Net,3.0,1,8,308,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_308,25,Trawler,1941,Bali,LIC390090
1320,Amberjack,44.86,98.4,4/8/2023,Jawa Timur,Hand Line,4.0,5,9,186,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_186,30,Trawler,873,Kalimantan Selatan,LIC480980
1321,King Fish,48.44,99.8,2/18/2023,Sulawesi Selatan,Hand Line,2.0,2,8,142,Demersal Fish,Sea Bottom,120000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_142,32,Trawler,3279,Jawa Timur,LIC694906
1322,Yellowtail,12.61,104.6,11/8/2023,Papua,Purse Seine,7.0,2,20,457,Demersal Fish,Sea Bottom,120000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_457,40,Motor Boat,144,Jawa Timur,LIC394416
1323,Grouper,15.29,128.0,7/5/2023,Jawa Tengah,Long Line,1.0,1,3,462,Pelagic Fish,Open Ocean,85000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_462,39,Fishing Vessel,596,Bali,LIC629654
1324,Mahi-mahi,10.33,22.0,3/15/2023,Bali,Trawling,4.0,1,6,435,Pelagic Fish,Open Ocean,85000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_435,34,Trawler,2484,Sulawesi Selatan,LIC735880
1325,Carp,42.69,102.5,6/7/2023,Maluku,Long Line,10.0,1,9,163,Pelagic Fish,Open Ocean,85000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_163,7,Fishing Vessel,3169,Papua,LIC992979
1326,Flounder,17.18,83.9,9/11/2023,Papua,Long Line,10.0,3,2,355,Reef Fish,Coral Reef,150000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_355,7,Motor Boat,650,Papua,LIC209054
1327,Mackerel,38.05,161.8,12/4/2023,Sulawesi Selatan,Trawling,5.0,3,2,45,Reef Fish,Coral Reef,150000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_045,40,Trawler,3288,Papua,LIC960661
1328,Herring,10.81,48.3,7/22/2023,Jawa Tengah,Trawling,3.0,1,7,443,Pelagic Fish,Open Ocean,85000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_443,30,Traditional Boat,1353,Maluku,LIC535942
1329,Carp,11.35,80.3,4/13/2023,Jawa Barat,Hand Line,3.0,1,3,272,Pelagic Fish,Open Ocean,85000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_272,10,Trawler,120,Jawa Tengah,LIC783265
1330,Sardine,32.43,133.0,7/17/2023,Jawa Tengah,Trawling,1.0,1,15,298,Pelagic Fish,Open Ocean,85000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_298,34,Motor Boat,3940,Jawa Tengah,LIC354224
1331,Sole,33.28,125.5,5/20/2023,Papua,Trawling,9.0,4,1,434,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_434,27,Trawler,2836,Kalimantan Selatan,LIC132069
1332,Herring,29.54,127.0,4/2/2023,Jawa Tengah,Purse Seine,8.0,4,18,308,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_308,25,Trawler,1941,Bali,LIC390090
1333,Salmon,49.79,23.5,7/21/2023,Jawa Tengah,Trawling,4.0,2,14,391,Demersal Fish,Sea Bottom,120000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_391,16,Traditional Boat,552,Kalimantan Selatan,LIC550790
1334,Tilapia,38.72,51.1,4/18/2023,Sumatera Utara,Trawling,1.0,1,13,339,Pelagic Fish,Open Ocean,85000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_339,7,Trawler,3567,Sumatera Utara,LIC173721
1335,Yellowtail,12.91,143.5,6/26/2023,Sumatera Utara,Purse Seine,1.0,4,16,71,Freshwater Fish,Rivers/Lakes,45000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_071,2,Traditional Boat,2910,Lampung,LIC770901
1336,Tilapia,24.1,89.4,9/29/2023,Lampung,Purse Seine,1.0,4,12,9,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_009,20,Fishing Vessel,4018,Papua,LIC922971
1337,Pomfret,15.25,188.2,5/18/2023,Lampung,Hand Line,7.0,4,4,154,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_154,11,Trawler,3589,Sulawesi Selatan,LIC418212
1338,Pomfret,22.62,66.9,1/4/2023,Lampung,Trap,1.0,1,18,209,Pelagic Fish,Open Ocean,85000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_209,27,Fishing Vessel,4546,Sulawesi Selatan,LIC291418
1339,Yellowtail,39.73,60.3,10/4/2023,Maluku,Hand Line,1.0,4,10,224,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_224,21,Motor Boat,1823,Kalimantan Selatan,LIC798986
1340,Flounder,26.33,32.4,11/4/2023,Sulawesi Selatan,Trawling,5.0,5,4,307,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_307,1,Motor Boat,1884,Jawa Tengah,LIC618629
1341,Flounder,18.16,74.5,2/3/2023,Sumatera Utara,Gill Net,5.0,1,2,419,Pelagic Fish,Open Ocean,85000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_419,9,Traditional Boat,1303,Maluku,LIC235717
1342,Trout,7.65,149.6,7/8/2023,Sumatera Utara,Long Line,4.0,5,11,376,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_376,5,Fishing Vessel,1564,Lampung,LIC910385
1343,Sole,17.62,28.2,5/8/2023,Kalimantan Selatan,Trap,3.0,5,17,102,Anadromous Fish,Sea/Freshwater,200000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_102,9,Trawler,3585,Bali,LIC353659
1344,Snapper,6.89,101.4,2/2/2023,Kalimantan Selatan,Hand Line,10.0,4,13,368,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_368,9,Fishing Vessel,2395,Kalimantan Selatan,LIC684170
1345,Yellowtail,48.18,98.3,7/28/2023,Sulawesi Selatan,Gill Net,7.0,3,20,134,Reef Fish,Coral Reef,150000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_134,36,Traditional Boat,1090,Papua,LIC575722
1346,Salmon,25.63,196.9,12/27/2023,Jawa Barat,Hand Line,1.0,5,3,105,Anadromous Fish,Sea/Freshwater,200000,Laut Natuna Zone C,2.105336,123.630308,2780,26.0,33.8,Nelayan_105,17,Trawler,1177,Maluku,LIC327696
1347,Barramundi,6.49,99.9,8/7/2023,Jawa Tengah,Trawling,1.0,3,16,67,Reef Fish,Coral Reef,150000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_067,21,Traditional Boat,3362,Kalimantan Selatan,LIC700508
1348,Salmon,10.03,104.3,9/15/2023,Papua,Gill Net,10.0,2,15,314,Demersal Fish,Sea Bottom,120000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_314,32,Trawler,4186,Jawa Tengah,LIC889188
1349,Pomfret,40.64,122.0,9/8/2023,Sumatera Utara,Long Line,1.0,1,11,127,Pelagic Fish,Open Ocean,85000,Laut Banda Zone A,-8.540343,129.05869,1139,29.4,30.9,Nelayan_127,14,Traditional Boat,1238,Kalimantan Selatan,LIC836023
1350,Halibut,42.6,58.2,6/16/2023,Sulawesi Selatan,Gill Net,8.0,4,18,468,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone H,0.689541,101.236256,2306,24.8,33.7,Nelayan_468,31,Motor Boat,1188,Sumatera Utara,LIC726010
1351,Tilapia,40.45,172.3,8/29/2023,Jawa Tengah,Trawling,7.0,3,13,436,Reef Fish,Coral Reef,150000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_436,32,Trawler,3937,Sulawesi Selatan,LIC464337
1352,Amberjack,6.56,50.3,12/4/2023,Maluku,Trawling,7.0,3,20,418,Reef Fish,Coral Reef,150000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_418,18,Traditional Boat,387,Kalimantan Selatan,LIC352270
1353,Halibut,11.94,179.3,11/11/2023,Sumatera Utara,Purse Seine,6.0,2,13,211,Demersal Fish,Sea Bottom,120000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_211,38,Traditional Boat,3401,Maluku,LIC804984
1354,Salmon,29.87,145.8,4/29/2023,Sumatera Utara,Trawling,7.0,5,20,340,Anadromous Fish,Sea/Freshwater,200000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_340,33,Motor Boat,2393,Maluku,LIC600174
1355,Cod,6.02,47.9,2/11/2023,Bali,Long Line,5.0,3,1,368,Reef Fish,Coral Reef,150000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_368,9,Fishing Vessel,2395,Kalimantan Selatan,LIC684170
1356,Carp,30.9,196.5,5/2/2023,Maluku,Trap,9.0,2,10,239,Demersal Fish,Sea Bottom,120000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_239,16,Motor Boat,4298,Sumatera Utara,LIC453323
1357,Sardine,5.52,43.1,5/31/2023,Papua,Gill Net,10.0,2,7,469,Demersal Fish,Sea Bottom,120000,Laut Bali Zone G,-6.678901,134.916727,3840,30.5,33.9,Nelayan_469,13,Trawler,4126,Maluku,LIC425903
1358,Tilapia,14.98,47.7,11/26/2023,Jawa Tengah,Long Line,10.0,5,9,247,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_247,11,Trawler,1990,Bali,LIC618456
1359,Grouper,33.76,160.5,2/15/2023,Jawa Timur,Long Line,9.0,1,15,288,Pelagic Fish,Open Ocean,85000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_288,20,Traditional Boat,1961,Maluku,LIC336850
1360,King Fish,48.03,172.4,8/22/2023,Bali,Trap,8.0,5,4,148,Anadromous Fish,Sea/Freshwater,200000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_148,35,Motor Boat,554,Bali,LIC487641
1361,Flounder,49.58,167.7,4/26/2023,Jawa Tengah,Gill Net,7.0,3,15,293,Reef Fish,Coral Reef,150000,Laut Bali Zone E,-2.619515,134.485533,1911,25.3,34.0,Nelayan_293,34,Traditional Boat,4528,Sumatera Utara,LIC480351
1362,King Fish,46.93,107.9,6/27/2023,Sulawesi Selatan,Gill Net,7.0,3,20,187,Reef Fish,Coral Reef,150000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_187,31,Motor Boat,4843,Jawa Tengah,LIC116352
1363,Swordfish,39.84,100.0,11/21/2023,Sumatera Utara,Gill Net,1.0,5,13,81,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_081,36,Traditional Boat,744,Sulawesi Selatan,LIC262517
1364,King Fish,46.43,72.4,1/23/2023,Sulawesi Selatan,Gill Net,9.0,3,1,82,Reef Fish,Coral Reef,150000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_082,5,Trawler,284,Lampung,LIC241040
1365,Amberjack,3.91,179.5,6/22/2023,Jawa Barat,Purse Seine,1.0,5,19,73,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_073,14,Trawler,2543,Jawa Tengah,LIC853321
1366,Amberjack,34.64,53.4,4/29/2023,Jawa Timur,Trap,10.0,4,4,8,Freshwater Fish,Rivers/Lakes,45000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_008,28,Traditional Boat,4884,Sumatera Utara,LIC126817
1367,Sea Bass,46.18,198.9,1/7/2023,Papua,Long Line,1.0,2,8,57,Demersal Fish,Sea Bottom,120000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_057,35,Traditional Boat,3254,Sumatera Utara,LIC678664
1368,Yellowtail,16.86,64.1,12/22/2023,Jawa Tengah,Hand Line,1.0,1,1,351,Pelagic Fish,Open Ocean,85000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_351,39,Traditional Boat,2607,Papua,LIC697897
1369,Halibut,17.32,62.8,5/12/2023,Kalimantan Selatan,Trawling,8.0,1,9,226,Pelagic Fish,Open Ocean,85000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_226,4,Fishing Vessel,3643,Jawa Timur,LIC922357
1370,Mahi-mahi,8.01,148.2,12/7/2023,Lampung,Trap,1.0,5,1,26,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone A,1.612803,99.89888,1276,29.2,33.5,Nelayan_026,5,Traditional Boat,3861,Papua,LIC703126
1371,Tilapia,4.92,128.8,11/26/2023,Kalimantan Selatan,Purse Seine,6.0,4,9,323,Freshwater Fish,Rivers/Lakes,45000,Laut Banda Zone I,5.850701,127.92157,3431,27.8,34.3,Nelayan_323,5,Motor Boat,946,Maluku,LIC816628
1372,Yellowtail,38.11,145.3,12/20/2023,Jawa Timur,Purse Seine,7.0,5,16,210,Anadromous Fish,Sea/Freshwater,200000,Laut Arafura Zone F,-6.904449,117.914844,459,31.7,31.3,Nelayan_210,1,Trawler,1578,Sulawesi Selatan,LIC273502
1373,Salmon,9.28,84.2,12/18/2023,Lampung,Trawling,5.0,1,2,339,Pelagic Fish,Open Ocean,85000,Laut Timor Zone B,-6.261366,116.469252,1153,29.3,33.6,Nelayan_339,7,Trawler,3567,Sumatera Utara,LIC173721
1374,Sardine,9.51,175.5,8/15/2023,Kalimantan Selatan,Trap,8.0,4,6,377,Freshwater Fish,Rivers/Lakes,45000,Laut Bali Zone F,-6.619647,102.931626,89,24.0,33.9,Nelayan_377,36,Trawler,1975,Maluku,LIC432791
1375,Carp,20.12,56.9,2/11/2023,Lampung,Purse Seine,10.0,5,13,309,Anadromous Fish,Sea/Freshwater,200000,Laut Banda Zone C,-6.811777,137.613943,2682,27.2,32.1,Nelayan_309,9,Motor Boat,117,Bali,LIC321515
1376,Anchovy,9.39,172.9,4/11/2023,Sumatera Utara,Trap,2.0,5,10,399,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_399,28,Motor Boat,1333,Kalimantan Selatan,LIC480188
1377,Tuna,37.3,162.7,3/7/2023,Lampung,Long Line,2.0,1,17,140,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_140,13,Trawler,3358,Bali,LIC181402
1378,Pomfret,45.68,83.8,8/5/2023,Bali,Gill Net,8.0,3,20,4,Reef Fish,Coral Reef,150000,Laut Natuna Zone J,4.826068,110.349063,59,28.7,31.0,Nelayan_004,29,Motor Boat,2303,Papua,LIC942039
1379,Mackerel,38.17,45.3,9/24/2023,Papua,Trap,9.0,4,12,400,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone B,-3.052861,139.649345,728,24.0,33.4,Nelayan_400,5,Motor Boat,4044,Sumatera Utara,LIC213245
1380,Tilapia,20.18,35.4,4/22/2023,Maluku,Gill Net,4.0,1,4,242,Pelagic Fish,Open Ocean,85000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_242,21,Fishing Vessel,376,Lampung,LIC677785
1381,Snapper,4.33,187.7,6/3/2023,Papua,Long Line,7.0,1,17,330,Pelagic Fish,Open Ocean,85000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_330,11,Fishing Vessel,4492,Kalimantan Selatan,LIC753529
1382,Cod,23.68,64.7,5/6/2023,Jawa Barat,Gill Net,2.0,3,4,197,Reef Fish,Coral Reef,150000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_197,15,Traditional Boat,4252,Lampung,LIC937797
1383,Trout,44.63,175.1,10/4/2023,Lampung,Purse Seine,10.0,5,19,458,Anadromous Fish,Sea/Freshwater,200000,Laut Bali Zone I,-5.670297,111.70617,481,27.2,30.6,Nelayan_458,3,Traditional Boat,2036,Kalimantan Selatan,LIC466306
1384,Tilapia,28.1,132.3,11/24/2023,Jawa Timur,Trawling,1.0,4,14,224,Freshwater Fish,Rivers/Lakes,45000,Laut Flores Zone D,4.426029,112.995942,104,26.1,31.0,Nelayan_224,21,Motor Boat,1823,Kalimantan Selatan,LIC798986
1385,Cod,11.26,26.7,2/15/2023,Jawa Timur,Trap,10.0,5,10,158,Anadromous Fish,Sea/Freshwater,200000,Laut Flores Zone J,2.90322,137.906112,3634,26.9,31.5,Nelayan_158,8,Trawler,4601,Sulawesi Selatan,LIC156536
1386,King Fish,36.45,67.5,7/18/2023,Jawa Timur,Long Line,3.0,2,4,313,Demersal Fish,Sea Bottom,120000,Laut Jawa Zone D,-8.014815,100.237065,2780,29.8,33.5,Nelayan_313,5,Motor Boat,1968,Jawa Tengah,LIC697368
1387,Pomfret,36.51,178.2,2/5/2023,Jawa Barat,Trap,2.0,5,17,344,Anadromous Fish,Sea/Freshwater,200000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_344,13,Trawler,1850,Maluku,LIC389323
1388,Carp,12.84,132.4,8/9/2023,Papua,Gill Net,8.0,4,8,484,Freshwater Fish,Rivers/Lakes,45000,Teluk Jakarta Zone H,2.416839,106.483533,62,29.3,30.4,Nelayan_484,23,Motor Boat,2122,Sumatera Utara,LIC966023
1389,Tilapia,39.23,94.4,1/13/2023,Jawa Timur,Purse Seine,3.0,2,17,387,Demersal Fish,Sea Bottom,120000,Teluk Jakarta Zone G,-4.84266,127.424103,344,25.3,34.4,Nelayan_387,36,Motor Boat,2827,Maluku,LIC668374
